item_name,item_id,item_category_id,item_price
"1С:Аудиокниги. О'Генри. Рассказы  [PC, Цифровая версия]",330,44,216.0
1С:Аудиокниги. О. Генри. Рассказы (Digipack),331,45,249.0
"1С:Аудиокниги. О`Генри. День, который мы празднуем. Рассказы. На англ. яз.  [ PC, Цифровая версия]",332,44,80.0
1С:Аудиокниги. Пелевин В. Рассказы. Читает автор,333,45,249.0
1С:Аудиокниги. Преступление и наказание [Цифровая версия],334,44,144.0
1С:Аудиокниги. Путеводитель. Амстердам (Jewel),335,45,249.0
"1С:Аудиокниги. Путеводитель. Барселона [PC, Цифровая версия]",336,44,144.0
"1С:Аудиокниги. Путеводитель. Будапешт [PC, Цифровая версия]",337,44,144.0
"1С:Аудиокниги. Путеводитель. Венеция [PC, Цифровая версия]",338,44,144.0
"1С:Аудиокниги. Путеводитель. Москва. Китай-город [PC, Цифровая версия]",339,44,144.0
"1С:Аудиокниги. Путеводитель. Одесса [PC, Цифровая версия]",340,44,144.0
"1С:Аудиокниги. Путеводитель. Париж [PC, Цифровая версия]",341,44,144.0
"1С:Аудиокниги. Путеводитель. Прага [PC, Цифровая версия]",342,44,144.0
"1С:Аудиокниги. Путеводитель. Прогулки Санкт-Петербургу [PC, Цифровая версия]",343,44,216.0
"1С:Аудиокниги. Путеводитель. Прогулки по окрестностям Санкт-Петербурга [PC, Цифровая версия]",344,44,216.0
"1С:Аудиокниги. Путеводитель. Санкт-Петербург. Исторический центр [PC, Цифровая версия]",345,44,144.0
"1С:Аудиокниги. Путеводитель. Сочи [PC, Цифровая версия]",346,44,144.0
"1С:Аудиокниги. Путеводитель. Флоренция [PC, Цифровая версия]",347,44,144.0
1С:Аудиокниги. Путешествие по сказкам. Сборник детских спектаклей [Цифровая версия],348,44,144.0
"1С:Аудиокниги. Пушкин А. С. Евгений Онегин. Поэмы    [ PC, Цифровая версия]",349,44,80.0
"1С:Аудиокниги. Пушкин А. С. Сказки. У Лукоморья  [ PC, Цифровая версия]",350,44,80.0
1С:Аудиокниги. Пушкин А.С. Сказки и стихи,351,45,89.0
"1С:Аудиокниги. Р. Шекли. Гражданин из космоса [ PC, Цифровая версия]",352,44,120.0
1С:Аудиокниги. Р.Л. Стивенсон. Остров сокровищ. Digipack,353,45,249.0
1С:Аудиокниги. Ребенок в машине. Весело и с пользой! (Бандл),354,45,399.0
1С:Аудиокниги. Ревизор [Цифровая версия],355,44,172.0
"1С:Аудиокниги. Редьярд Киплинг. Рассказы из сборника ""Книга джунглей"" Маугли (Digipack)",356,45,249.0
1С:Аудиокниги. Ремарк Э.М. Три товарища (Digipack),357,45,249.0
"1С:Аудиокниги. Рик Т. Страшилки-смешилки. Выпуск 1. Ужасная парикмахерская [PC, Цифровая версия]",358,44,144.0
"1С:Аудиокниги. Рик Т. Страшилки-смешилки. Выпуск 2. Подушка - десантник [PC, Цифровая версия]",359,44,144.0
"1С:Аудиокниги. Рик Т. Страшилки-смешилки. Выпуск 3. Крыса Земфира - мутант [PC, Цифровая версия]",360,44,144.0
"1С:Аудиокниги. Рик Т. Страшилки-смешилки. Выпуск 4. Таинственные исчезновения [PC, Цифровая версия]",361,44,144.0
"1С:Аудиокниги. Роберт Льюис Стивенсон. Черная стрела [PC, Цифровая версия]",362,44,172.0
"1С:Аудиокниги. Родин И. Как общаться с людьми,чтобы всегда оставаться в выигрыше",363,45,249.0
"1С:Аудиокниги. Ром Н. Хочу говорить красиво! Техники общения    [PC, Цифровая версия]",364,44,149.0
1С:Аудиокниги. Романов П.С. Арабская сказка,365,45,250.0
1С:Аудиокниги. Руслан и Людмила. Сказки А.С. Пушкина (Digipack),366,45,249.0
1С:Аудиокниги. Русские сказки. По щучьему велению. Василиса Прекрасная. (Jewel),367,45,249.0
"1С:Аудиокниги. С Новым годом! Сказки, стихи, загадки + новогодний магнит (Jewel)",368,45,249.0
1С:Аудиокниги. Салтыков-Щедрин М.Е. Господа Головлевы (Jewel),369,45,249.0
1С:Аудиокниги. Салтыков-Щедрин М.Е. Сказки. Выпуск 3,370,45,250.0
1С:Аудиокниги. Самые красивые сказки (Digipack),371,45,199.0
1С:Аудиокниги. Сборник английских сказок для детей и взрослых (Jewel),372,45,249.0
1С:Аудиокниги. Свифт Д. Путешествия Гулливера,373,45,75.0
"1С:Аудиокниги. Синдбад-мореход [PC, Цифровая версия]",374,44,172.0
1С:Аудиокниги. Сказки 1001 ночи (Jewel),375,45,249.0
1С:Аудиокниги. Сказки Деда Мороза + новогодний магнит (Jewel),376,45,249.0
1С:Аудиокниги. Сказки дядюшки Римуса,377,45,249.0
"1С:Аудиокниги. Сладких снов тебе, малыш! (Jewel)",378,45,249.0
1С:Аудиокниги. Соловьев С.М. Царствование Петра I Алексеевича. 1703-1725 гг [Цифровая версия],379,44,144.0
1С:Аудиокниги. Спокойной ночи! Сказки для самых маленьких,380,45,249.0
1С:Аудиокниги. Старуха Изергиль [Цифровая версия],381,44,114.0
1С:Аудиокниги. Стивенсон Р.Л. Странная история доктора Джекила и мистера Хайда (Jewel),382,45,249.0
"1С:Аудиокниги. Стокер Брэм. «Граф Дракула»  [PC, Цифровая версия]",383,44,216.0
1С:Аудиокниги. Твен М. Приключения Геккельберри Финна,384,45,250.0
1С:Аудиокниги. Твен М. Приключения Тома Сойера,385,45,250.0
1С:Аудиокниги. Твен М. Принц и нищий,386,45,250.0
1С:Аудиокниги. Толстой А.К. Повести. Встреча через 300 лет. Упырь (Jewel),387,45,249.0
1С:Аудиокниги. Толстой А.Н. Приключения Буратино. Сказка (Jewel),388,45,249.0
1С:Аудиокниги. Толстой Л.Н. Анна Каренина. Аудиоспектакль. МХАТ СССР (Digipack),389,45,249.0
1С:Аудиокниги. Толстой Л.Н. Детям,390,45,249.0
1С:Аудиокниги. Тургенев И. Записки охотника (Jewel),391,45,249.0
1С:Аудиокниги. Тургенев И.С. Отцы и дети (Digipack),392,45,249.0
1С:Аудиокниги. Уроки делового общения. Эффективный аудиокурс (Jewel),393,45,249.0
1С:Аудиокниги. Уроки делового общения. Эффективный аудиокурс [Цифровая версия],394,44,172.0
"1С:Аудиокниги. Ф.М. Достоевский. Братья Карамазовы [PC, Цифровая версия]",395,44,172.0
"1С:Аудиокниги. Флобер Гюстав. Мадам Бовари [PC, Цифровая версия]",396,44,216.0
"1С:Аудиокниги. Хрестоматия по литературе, 6 класс",397,45,249.0
1С:Аудиокниги. Хрестоматия по литературе. 5 класс (Dvd box),398,45,349.0
1С:Аудиокниги. Хрестоматия по литературе. 7 класс (Dvd box),399,45,349.0
1С:Аудиокниги. Цветаева М. Стихотворения [Цифровая версия],400,44,172.0
1С:Аудиокниги. Чарльз Диккенс. Дэвид Копперфилд (Jewel),401,45,249.0
1С:Аудиокниги. Чернышева З. Опаленные войной. Ночь светла. Романс для двух голосов [Цифровая версия],403,44,114.0
1С:Аудиокниги. Чернышева З. Опаленные войной. Осеннее интермецц [Цифровая версия],404,44,114.0
